x1,x2,y
1.7094814871979547,1.4578216759209863,1
-2.5040126998855343,-1.0977056655299235,0
1.2292353186028167,1.7098536399601951,1
2.325662241176917,2.452016917822389,1
-1.9488244318761587,-1.889565282363828,0
-2.4949886756658883,-0.9418279852132106,0
1.5803964229328646,0.9335505309249913,1
-2.4270958111831336,-2.4848388510026123,0
-3.1225378638596184,-1.4043935296459122,0
-2.0715575080315967,-1.5094468893646036,0
2.7923209834234166,2.4538366514806134,1
1.9609641359692707,1.9910058343137704,1
-2.0957009811415057,-1.957560720900139,0
-2.585158844497488,-2.2104226182317857,0
1.599604374814833,0.9161820303402332,1
-1.7932870332486948,-2.235743308182099,0
2.7724380041431402,1.6230171359052075,1
1.2334022679026537,2.4408386940385247,1
2.434484245906834,2.5747054968389462,1
2.7793909152480705,2.0276813894298664,1
-2.2419972897077725,-1.7568678450199466,0
-2.2104496024693714,-0.816434075930353,0
1.9141636023344613,0.7899193137690421,1
-1.6289431958408886,-1.8405199711141873,0
1.4704044452061782,3.2021555598973643,1
-1.5741426050459184,-0.825624588910173,0
-1.561384749914608,-1.5603976364145453,0
-1.1353386892690795,-1.8535802387803761,0
-1.2439886520931775,-1.903403174338224,0
2.7313397598352824,1.782361928520555,1
0.9875720692935448,1.1190836287533201,1
-2.1784766782932223,-2.5530928676443096,0
-2.5820319825788007,-1.7057310299943134,0
1.5064584168042163,1.755239042472382,1
2.0238417827305955,1.5122877827759,1
-2.1014089062840116,-1.0063781544447763,0
2.456495475840582,1.8132993641327362,1
-2.6824126619118225,-1.9467561655173866,0
-2.561774781421881,-1.7849988404477464,0
2.7615740068718533,1.5393104117801064,1
-1.7547981426645822,-1.1029506136055884,0
2.5650192633770166,1.778413958306926,1
-2.0109710770269507,-3.573225692871074,0
-1.2884691716572243,-2.0738927016210877,0
-1.4834137848548785,-1.2170404108460393,0
1.6383358512190185,1.6479147155763145,1
1.9946966776313018,0.9981519529709181,1
1.5251639974097906,2.099399485631455,1
1.5554055904042194,2.893413039601529,1
2.478813387163015,1.2229005398833737,1
-2.3696315163324693,-2.7896957615669042,0
-3.5514105012689674,-1.8892662368884232,0
2.2361597860082,2.0011253365277635,1
2.395169846785551,1.4337810313420762,1
2.022478464988448,0.8615212579108682,1
-2.882682036140304,-2.5707730601207173,0
1.20725713164388,2.3510670073732007,1
1.60046550876283,2.5782048993733273,1
-2.194412190513175,-1.373916504871344,0
1.9132325942744914,2.448633866600307,1
-2.092127016400987,-2.3902333765230632,0
1.2383850922638304,0.6375050314764843,1
2.3872969586522035,1.568558382304376,1
-3.034883692329017,-1.2036968838874842,0
-1.5117249307761347,-2.2483452719190824,0
2.9502068952346256,0.5620720019640624,1
-1.2588081271141047,-1.4190855855362559,0
2.0800393634932415,0.7389220742038449,1
2.31466649805104,2.4712023738976914,1
-1.6275243620660795,-2.1646925428969372,0
1.9251679208133416,1.3922404877954504,1
-2.0341813333435885,-1.7632686520584884,0
-1.816319522103729,-2.0363400265154747,0
-1.703352328602103,-2.4485507949349063,0
2.5520843337425503,1.5554935066568756,1
1.9241719685715986,1.8168933146673594,1
2.2582078532399317,2.16702019868016,1
-1.851636311262836,-2.010218708704874,0
-1.9834330123881105,-1.9104036838398346,0
2.430781970696073,1.5011416629646832,1
-1.9969936148840108,-2.154561225409129,0
-1.83230116508573,-1.9719630578750589,0
1.6064925268404948,1.8559122929217553,1
1.2515627644585523,1.1975469619569092,1
-2.14661360418569,-1.2289605770677392,0
-2.9051466029973674,-1.4817141448703717,0
1.6806573798956264,2.029228353103911,1
2.1982906479296793,1.2301771211301948,1
-2.235873969387021,-1.4377203364177404,0
2.0642364570929286,2.8373617721618163,1
-1.688863750971473,-1.2915841510373172,0
-1.545504429121368,-1.546024069954103,0
0.8708091287807169,1.9015731505319182,1
2.005894728231298,1.936080093312603,1
2.004065521578654,1.3945331580622535,1
1.266364287804465,1.7664834478092841,1
-1.5967918484369705,-0.9192168869680668,0
-2.2289782432100633,-1.0765432640319086,0
2.028399016522468,1.9185220714536955,1
-1.9870595163802465,-1.6444484528639642,0
-2.077314562214353,-1.8083624905141484,0
-1.7114594605607603,-1.98794609851443,0
-1.8700807370538541,-2.3562851308196864,0
